assetCode,time,sourceTimestamp,firstCreated,sourceId,headline,urgency,takeSequence,provider,subjects,audiences,bodySize,companyCount,headlineTag,marketCommentary,sentenceCount,wordCount,assetCodes,assetName,firstMentionSentence,relevance,sentimentClass,sentimentNegative,sentimentNeutral,sentimentPositive,sentimentWordCount,noveltyCount12H,noveltyCount24H,noveltyCount3D,noveltyCount5D,noveltyCount7D,volumeCounts12H,volumeCounts24H,volumeCounts3D,volumeCounts5D,volumeCounts7D
NWS.N,2007-01-01,2007-01-01 19:01:13+00:00,2007-01-01 19:01:13+00:00,4ba95d0bb0f21a2f,"Stiller, Smith achieve box office milestones",3,1,RTRS,"{'PUB', 'JP', 'CA', 'ENT', 'US', 'FILM', 'LIF', 'RTRS', 'LEN', 'LEI'}","{'PGE', 'PCU', 'PCO', 'DNP', 'J', 'E', 'CAN', 'G', 'PSC', 'ESN', 'U', 'RNP'}",2742,5,,False,23,579,"['NWS.N', 'NWSa.N', 'NWS.AX']",Twenty-First Century Fox Inc,6,0.204124,0,0.0142416,0.826866,0.158892,65,0,1,1,1,1,0,1,3,8,11
NWSa.N,2007-01-01,2007-01-01 19:01:13+00:00,2007-01-01 19:01:13+00:00,4ba95d0bb0f21a2f,"Stiller, Smith achieve box office milestones",3,1,RTRS,"{'PUB', 'JP', 'CA', 'ENT', 'US', 'FILM', 'LIF', 'RTRS', 'LEN', 'LEI'}","{'PGE', 'PCU', 'PCO', 'DNP', 'J', 'E', 'CAN', 'G', 'PSC', 'ESN', 'U', 'RNP'}",2742,5,,False,23,579,"['NWS.N', 'NWSa.N', 'NWS.AX']",Twenty-First Century Fox Inc,6,0.204124,0,0.0142416,0.826866,0.158892,65,0,1,1,1,1,0,1,3,8,11
NWS.AX,2007-01-01,2007-01-01 19:01:13+00:00,2007-01-01 19:01:13+00:00,4ba95d0bb0f21a2f,"Stiller, Smith achieve box office milestones",3,1,RTRS,"{'PUB', 'JP', 'CA', 'ENT', 'US', 'FILM', 'LIF', 'RTRS', 'LEN', 'LEI'}","{'PGE', 'PCU', 'PCO', 'DNP', 'J', 'E', 'CAN', 'G', 'PSC', 'ESN', 'U', 'RNP'}",2742,5,,False,23,579,"['NWS.N', 'NWSa.N', 'NWS.AX']",Twenty-First Century Fox Inc,6,0.204124,0,0.0142416,0.826866,0.158892,65,0,1,1,1,1,0,1,3,8,11
VIAb.N,2007-01-01,2007-01-01 19:01:13+00:00,2007-01-01 19:01:13+00:00,4ba95d0bb0f21a2f,"Stiller, Smith achieve box office milestones",3,1,RTRS,"{'PUB', 'JP', 'CA', 'ENT', 'US', 'FILM', 'LIF', 'RTRS', 'LEN', 'LEI'}","{'PGE', 'PCU', 'PCO', 'DNP', 'J', 'E', 'CAN', 'G', 'PSC', 'ESN', 'U', 'RNP'}",2742,5,,False,23,579,"['VIAb.N', 'VIA.N', 'VNV.N', 'RBV.N']",Viacom Inc,18,0.204124,1,0.11806099999999999,0.385745,0.496195,78,0,1,1,1,1,0,1,5,7,15
VIA.N,2007-01-01,2007-01-01 19:01:13+00:00,2007-01-01 19:01:13+00:00,4ba95d0bb0f21a2f,"Stiller, Smith achieve box office milestones",3,1,RTRS,"{'PUB', 'JP', 'CA', 'ENT', 'US', 'FILM', 'LIF', 'RTRS', 'LEN', 'LEI'}","{'PGE', 'PCU', 'PCO', 'DNP', 'J', 'E', 'CAN', 'G', 'PSC', 'ESN', 'U', 'RNP'}",2742,5,,False,23,579,"['VIAb.N', 'VIA.N', 'VNV.N', 'RBV.N']",Viacom Inc,18,0.204124,1,0.11806099999999999,0.385745,0.496195,78,0,1,1,1,1,0,1,5,7,15
VNV.N,2007-01-01,2007-01-01 19:01:13+00:00,2007-01-01 19:01:13+00:00,4ba95d0bb0f21a2f,"Stiller, Smith achieve box office milestones",3,1,RTRS,"{'PUB', 'JP', 'CA', 'ENT', 'US', 'FILM', 'LIF', 'RTRS', 'LEN', 'LEI'}","{'PGE', 'PCU', 'PCO', 'DNP', 'J', 'E', 'CAN', 'G', 'PSC', 'ESN', 'U', 'RNP'}",2742,5,,False,23,579,"['VIAb.N', 'VIA.N', 'VNV.N', 'RBV.N']",Viacom Inc,18,0.204124,1,0.11806099999999999,0.385745,0.496195,78,0,1,1,1,1,0,1,5,7,15
RBV.N,2007-01-01,2007-01-01 19:01:13+00:00,2007-01-01 19:01:13+00:00,4ba95d0bb0f21a2f,"Stiller, Smith achieve box office milestones",3,1,RTRS,"{'PUB', 'JP', 'CA', 'ENT', 'US', 'FILM', 'LIF', 'RTRS', 'LEN', 'LEI'}","{'PGE', 'PCU', 'PCO', 'DNP', 'J', 'E', 'CAN', 'G', 'PSC', 'ESN', 'U', 'RNP'}",2742,5,,False,23,579,"['VIAb.N', 'VIA.N', 'VNV.N', 'RBV.N']",Viacom Inc,18,0.204124,1,0.11806099999999999,0.385745,0.496195,78,0,1,1,1,1,0,1,5,7,15
6758.T,2007-01-01,2007-01-01 19:01:13+00:00,2007-01-01 19:01:13+00:00,4ba95d0bb0f21a2f,"Stiller, Smith achieve box office milestones",3,1,RTRS,"{'PUB', 'JP', 'CA', 'ENT', 'US', 'FILM', 'LIF', 'RTRS', 'LEN', 'LEI'}","{'PGE', 'PCU', 'PCO', 'DNP', 'J', 'E', 'CAN', 'G', 'PSC', 'ESN', 'U', 'RNP'}",2742,5,,False,23,579,"['6758.T', 'SNE.N']",Sony Corp,9,0.204124,1,0.146765,0.392352,0.460883,78,0,1,1,1,1,0,1,2,6,13
SNE.N,2007-01-01,2007-01-01 19:01:13+00:00,2007-01-01 19:01:13+00:00,4ba95d0bb0f21a2f,"Stiller, Smith achieve box office milestones",3,1,RTRS,"{'PUB', 'JP', 'CA', 'ENT', 'US', 'FILM', 'LIF', 'RTRS', 'LEN', 'LEI'}","{'PGE', 'PCU', 'PCO', 'DNP', 'J', 'E', 'CAN', 'G', 'PSC', 'ESN', 'U', 'RNP'}",2742,5,,False,23,579,"['6758.T', 'SNE.N']",Sony Corp,9,0.204124,1,0.146765,0.392352,0.460883,78,0,1,1,1,1,0,1,2,6,13
NWS.N,2007-01-01,2007-01-01 20:06:16+00:00,2007-01-01 20:06:16+00:00,e72dc8573c4817b7,PRESS DIGEST-Australian Business News - Jan 2,3,1,RTRS,"{'AU', 'RTRS', 'PRESS', 'LEN', 'ASIA'}","{'PGE', 'PMF', 'AUF', 'DNP', 'G', 'PSC', 'RNP', 'AUP'}",9629,6,PRESS DIGEST,False,78,1682,"['NWS.N', 'NWSa.N', 'NWS.AX']",Twenty-First Century Fox Inc,1,1.0,1,0.09851599999999999,0.155354,0.7461300000000001,93,0,0,0,0,0,1,2,4,9,12
NWSa.N,2007-01-01,2007-01-01 20:06:16+00:00,2007-01-01 20:06:16+00:00,e72dc8573c4817b7,PRESS DIGEST-Australian Business News - Jan 2,3,1,RTRS,"{'AU', 'RTRS', 'PRESS', 'LEN', 'ASIA'}","{'PGE', 'PMF', 'AUF', 'DNP', 'G', 'PSC', 'RNP', 'AUP'}",9629,6,PRESS DIGEST,False,78,1682,"['NWS.N', 'NWSa.N', 'NWS.AX']",Twenty-First Century Fox Inc,1,1.0,1,0.09851599999999999,0.155354,0.7461300000000001,93,0,0,0,0,0,1,2,4,9,12
NWS.AX,2007-01-01,2007-01-01 20:06:16+00:00,2007-01-01 20:06:16+00:00,e72dc8573c4817b7,PRESS DIGEST-Australian Business News - Jan 2,3,1,RTRS,"{'AU', 'RTRS', 'PRESS', 'LEN', 'ASIA'}","{'PGE', 'PMF', 'AUF', 'DNP', 'G', 'PSC', 'RNP', 'AUP'}",9629,6,PRESS DIGEST,False,78,1682,"['NWS.N', 'NWSa.N', 'NWS.AX']",Twenty-First Century Fox Inc,1,1.0,1,0.09851599999999999,0.155354,0.7461300000000001,93,0,0,0,0,0,1,2,4,9,12
NWS.N,2007-01-01,2007-01-01 20:06:40+00:00,2007-01-01 20:06:16+00:00,a796f9177e5e0f66,PRESS DIGEST-Australian Business News - Jan 2,3,2,RTRS,"{'AU', 'RTRS', 'PRESS', 'LEN', 'ASIA'}","{'PGE', 'PMF', 'AUF', 'DNP', 'G', 'PSC', 'RNP', 'AUP'}",9674,9,PRESS DIGEST,False,79,1691,"['NWS.N', 'NWSa.N', 'NWS.AX']",Twenty-First Century Fox Inc,1,1.0,1,0.09851599999999999,0.155354,0.7461300000000001,93,1,1,1,1,1,2,3,5,10,13
NWSa.N,2007-01-01,2007-01-01 20:06:40+00:00,2007-01-01 20:06:16+00:00,a796f9177e5e0f66,PRESS DIGEST-Australian Business News - Jan 2,3,2,RTRS,"{'AU', 'RTRS', 'PRESS', 'LEN', 'ASIA'}","{'PGE', 'PMF', 'AUF', 'DNP', 'G', 'PSC', 'RNP', 'AUP'}",9674,9,PRESS DIGEST,False,79,1691,"['NWS.N', 'NWSa.N', 'NWS.AX']",Twenty-First Century Fox Inc,1,1.0,1,0.09851599999999999,0.155354,0.7461300000000001,93,1,1,1,1,1,2,3,5,10,13
NWS.AX,2007-01-01,2007-01-01 20:06:40+00:00,2007-01-01 20:06:16+00:00,a796f9177e5e0f66,PRESS DIGEST-Australian Business News - Jan 2,3,2,RTRS,"{'AU', 'RTRS', 'PRESS', 'LEN', 'ASIA'}","{'PGE', 'PMF', 'AUF', 'DNP', 'G', 'PSC', 'RNP', 'AUP'}",9674,9,PRESS DIGEST,False,79,1691,"['NWS.N', 'NWSa.N', 'NWS.AX']",Twenty-First Century Fox Inc,1,1.0,1,0.09851599999999999,0.155354,0.7461300000000001,93,1,1,1,1,1,2,3,5,10,13
BHP.N,2007-01-01,2007-01-01 20:06:40+00:00,2007-01-01 20:06:16+00:00,a796f9177e5e0f66,PRESS DIGEST-Australian Business News - Jan 2,3,2,RTRS,"{'AU', 'RTRS', 'PRESS', 'LEN', 'ASIA'}","{'PGE', 'PMF', 'AUF', 'DNP', 'G', 'PSC', 'RNP', 'AUP'}",9674,9,PRESS DIGEST,False,79,1691,"['BHP.N', 'BHP.F', 'BHP.AX']",BHP Billiton Ltd,56,0.178174,0,0.130677,0.465433,0.403891,80,0,0,0,0,0,0,0,0,8,13
BHP.F,2007-01-01,2007-01-01 20:06:40+00:00,2007-01-01 20:06:16+00:00,a796f9177e5e0f66,PRESS DIGEST-Australian Business News - Jan 2,3,2,RTRS,"{'AU', 'RTRS', 'PRESS', 'LEN', 'ASIA'}","{'PGE', 'PMF', 'AUF', 'DNP', 'G', 'PSC', 'RNP', 'AUP'}",9674,9,PRESS DIGEST,False,79,1691,"['BHP.N', 'BHP.F', 'BHP.AX']",BHP Billiton Ltd,56,0.178174,0,0.130677,0.465433,0.403891,80,0,0,0,0,0,0,0,0,8,13
BHP.AX,2007-01-01,2007-01-01 20:06:40+00:00,2007-01-01 20:06:16+00:00,a796f9177e5e0f66,PRESS DIGEST-Australian Business News - Jan 2,3,2,RTRS,"{'AU', 'RTRS', 'PRESS', 'LEN', 'ASIA'}","{'PGE', 'PMF', 'AUF', 'DNP', 'G', 'PSC', 'RNP', 'AUP'}",9674,9,PRESS DIGEST,False,79,1691,"['BHP.N', 'BHP.F', 'BHP.AX']",BHP Billiton Ltd,56,0.178174,0,0.130677,0.465433,0.403891,80,0,0,0,0,0,0,0,0,8,13
RYAAY.OQ,2007-01-02,2007-01-01 23:35:40+00:00,2007-01-01 23:35:40+00:00,40cdf9a649b79ed0,"UPDATE 1-AirAsia no comment on easyJet, Virgin tie-up report",3,1,RTRS,"{'WEU', 'MRG', 'GB', 'AU', 'RTRS', 'MY', 'LEN', 'EMRG', 'EUROPE', 'ASIA', 'AIR'}","{'AUF', 'EMK', 'DNP', 'PCO', 'E', 'PSC', 'SI', 'ESN', 'RNP', 'AUP', 'UKI'}",2059,4,UPDATE 1,False,17,397,"['RYAAY.OQ', 'RYAAY.O', 'RYA.F', 'RYA.I', 'RYA.L']",Ryanair Holdings PLC,12,0.141421,-1,0.675553,0.263018,0.06142859999999999,54,0,0,0,0,0,0,1,1,13,16
RYAAY.O,2007-01-02,2007-01-01 23:35:40+00:00,2007-01-01 23:35:40+00:00,40cdf9a649b79ed0,"UPDATE 1-AirAsia no comment on easyJet, Virgin tie-up report",3,1,RTRS,"{'WEU', 'MRG', 'GB', 'AU', 'RTRS', 'MY', 'LEN', 'EMRG', 'EUROPE', 'ASIA', 'AIR'}","{'AUF', 'EMK', 'DNP', 'PCO', 'E', 'PSC', 'SI', 'ESN', 'RNP', 'AUP', 'UKI'}",2059,4,UPDATE 1,False,17,397,"['RYAAY.OQ', 'RYAAY.O', 'RYA.F', 'RYA.I', 'RYA.L']",Ryanair Holdings PLC,12,0.141421,-1,0.675553,0.263018,0.06142859999999999,54,0,0,0,0,0,0,1,1,13,16
RYA.F,2007-01-02,2007-01-01 23:35:40+00:00,2007-01-01 23:35:40+00:00,40cdf9a649b79ed0,"UPDATE 1-AirAsia no comment on easyJet, Virgin tie-up report",3,1,RTRS,"{'WEU', 'MRG', 'GB', 'AU', 'RTRS', 'MY', 'LEN', 'EMRG', 'EUROPE', 'ASIA', 'AIR'}","{'AUF', 'EMK', 'DNP', 'PCO', 'E', 'PSC', 'SI', 'ESN', 'RNP', 'AUP', 'UKI'}",2059,4,UPDATE 1,False,17,397,"['RYAAY.OQ', 'RYAAY.O', 'RYA.F', 'RYA.I', 'RYA.L']",Ryanair Holdings PLC,12,0.141421,-1,0.675553,0.263018,0.06142859999999999,54,0,0,0,0,0,0,1,1,13,16
RYA.I,2007-01-02,2007-01-01 23:35:40+00:00,2007-01-01 23:35:40+00:00,40cdf9a649b79ed0,"UPDATE 1-AirAsia no comment on easyJet, Virgin tie-up report",3,1,RTRS,"{'WEU', 'MRG', 'GB', 'AU', 'RTRS', 'MY', 'LEN', 'EMRG', 'EUROPE', 'ASIA', 'AIR'}","{'AUF', 'EMK', 'DNP', 'PCO', 'E', 'PSC', 'SI', 'ESN', 'RNP', 'AUP', 'UKI'}",2059,4,UPDATE 1,False,17,397,"['RYAAY.OQ', 'RYAAY.O', 'RYA.F', 'RYA.I', 'RYA.L']",Ryanair Holdings PLC,12,0.141421,-1,0.675553,0.263018,0.06142859999999999,54,0,0,0,0,0,0,1,1,13,16
RYA.L,2007-01-02,2007-01-01 23:35:40+00:00,2007-01-01 23:35:40+00:00,40cdf9a649b79ed0,"UPDATE 1-AirAsia no comment on easyJet, Virgin tie-up report",3,1,RTRS,"{'WEU', 'MRG', 'GB', 'AU', 'RTRS', 'MY', 'LEN', 'EMRG', 'EUROPE', 'ASIA', 'AIR'}","{'AUF', 'EMK', 'DNP', 'PCO', 'E', 'PSC', 'SI', 'ESN', 'RNP', 'AUP', 'UKI'}",2059,4,UPDATE 1,False,17,397,"['RYAAY.OQ', 'RYAAY.O', 'RYA.F', 'RYA.I', 'RYA.L']",Ryanair Holdings PLC,12,0.141421,-1,0.675553,0.263018,0.06142859999999999,54,0,0,0,0,0,0,1,1,13,16
FMSAUBD.MX,2007-01-02,2007-01-01 23:50:59+00:00,2007-01-01 23:50:59+00:00,e23f141064f811e0,Mexico's Femsa raises local beer prices,3,1,RTRS,"{'LATAM', 'MX', 'BEV', 'RTRS', 'LEN', 'EMRG'}","{'PCO', 'E', 'PSC', 'ESN', 'RNP'}",734,2,,False,7,144,"['FMSAUBD.MX', 'FMX.N']",Fomento Economico Mexicano SAB de CV,1,1.0,0,0.0912916,0.61248,0.296229,144,0,0,0,0,0,0,0,0,0,0
FMX.N,2007-01-02,2007-01-01 23:50:59+00:00,2007-01-01 23:50:59+00:00,e23f141064f811e0,Mexico's Femsa raises local beer prices,3,1,RTRS,"{'LATAM', 'MX', 'BEV', 'RTRS', 'LEN', 'EMRG'}","{'PCO', 'E', 'PSC', 'ESN', 'RNP'}",734,2,,False,7,144,"['FMSAUBD.MX', 'FMX.N']",Fomento Economico Mexicano SAB de CV,1,1.0,0,0.0912916,0.61248,0.296229,144,0,0,0,0,0,0,0,0,0,0
SNY.N,2007-01-02,2007-01-02 00:23:44+00:00,2007-01-02 00:23:44+00:00,aef9be9d4be96a1b,Sanofi head criticises generic drug makers - FT,3,1,RTRS,"{'FR', 'ID', 'WEU', 'IN', 'DRU', 'RTRS', 'LEN', 'EMRG', 'TH', 'EUROPE'}","{'PCO', 'EMK', 'DNP', 'E', 'PSC', 'ESN', 'U', 'RNP'}",1121,1,,False,9,213,"['SNY.N', 'SASY.F', 'SASY.PA']",Sanofi SA,1,1.0,-1,0.501143,0.277839,0.22101700000000002,179,0,0,0,0,0,0,0,0,2,6
SASY.F,2007-01-02,2007-01-02 00:23:44+00:00,2007-01-02 00:23:44+00:00,aef9be9d4be96a1b,Sanofi head criticises generic drug makers - FT,3,1,RTRS,"{'FR', 'ID', 'WEU', 'IN', 'DRU', 'RTRS', 'LEN', 'EMRG', 'TH', 'EUROPE'}","{'PCO', 'EMK', 'DNP', 'E', 'PSC', 'ESN', 'U', 'RNP'}",1121,1,,False,9,213,"['SNY.N', 'SASY.F', 'SASY.PA']",Sanofi SA,1,1.0,-1,0.501143,0.277839,0.22101700000000002,179,0,0,0,0,0,0,0,0,2,6
SASY.PA,2007-01-02,2007-01-02 00:23:44+00:00,2007-01-02 00:23:44+00:00,aef9be9d4be96a1b,Sanofi head criticises generic drug makers - FT,3,1,RTRS,"{'FR', 'ID', 'WEU', 'IN', 'DRU', 'RTRS', 'LEN', 'EMRG', 'TH', 'EUROPE'}","{'PCO', 'EMK', 'DNP', 'E', 'PSC', 'ESN', 'U', 'RNP'}",1121,1,,False,9,213,"['SNY.N', 'SASY.F', 'SASY.PA']",Sanofi SA,1,1.0,-1,0.501143,0.277839,0.22101700000000002,179,0,0,0,0,0,0,0,0,2,6
AUO.N,2007-01-02,2007-01-02 00:24:59+00:00,2007-01-02 00:24:59+00:00,67adaddb4f312fbb,Taiwan stocks - Factors to watch,3,1,RTRS,"{'STX', 'TW', 'RTRS', 'LEN', 'EMRG', 'ASIA'}","{'PMF', 'DNP', 'Z', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4858,3,,True,96,973,"['AUO.N', '2409.TW']",AU Optronics Corp,22,0.214423,0,0.19905799999999998,0.581326,0.21961599999999998,198,0,0,0,0,0,0,0,0,0,0
2409.TW,2007-01-02,2007-01-02 00:24:59+00:00,2007-01-02 00:24:59+00:00,67adaddb4f312fbb,Taiwan stocks - Factors to watch,3,1,RTRS,"{'STX', 'TW', 'RTRS', 'LEN', 'EMRG', 'ASIA'}","{'PMF', 'DNP', 'Z', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4858,3,,True,96,973,"['AUO.N', '2409.TW']",AU Optronics Corp,22,0.214423,0,0.19905799999999998,0.581326,0.21961599999999998,198,0,0,0,0,0,0,0,0,0,0
TSM.N,2007-01-02,2007-01-02 00:24:59+00:00,2007-01-02 00:24:59+00:00,67adaddb4f312fbb,Taiwan stocks - Factors to watch,3,1,RTRS,"{'STX', 'TW', 'RTRS', 'LEN', 'EMRG', 'ASIA'}","{'PMF', 'DNP', 'Z', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4858,3,,True,96,973,"['TSM.N', '2330.TW']",Taiwan Semiconductor Manufacturing Co Ltd,23,0.214423,0,0.170486,0.6115659999999999,0.21794699999999997,153,0,0,0,0,0,0,0,0,5,12
2330.TW,2007-01-02,2007-01-02 00:24:59+00:00,2007-01-02 00:24:59+00:00,67adaddb4f312fbb,Taiwan stocks - Factors to watch,3,1,RTRS,"{'STX', 'TW', 'RTRS', 'LEN', 'EMRG', 'ASIA'}","{'PMF', 'DNP', 'Z', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4858,3,,True,96,973,"['TSM.N', '2330.TW']",Taiwan Semiconductor Manufacturing Co Ltd,23,0.214423,0,0.170486,0.6115659999999999,0.21794699999999997,153,0,0,0,0,0,0,0,0,5,12
RBS,2007-01-02,2007-01-02 00:26:30+00:00,2007-01-02 00:26:30+00:00,c91f788545361103,PRESS DIGEST - British business - Jan 2,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",4733,5,PRESS DIGEST,False,26,795,"['RBS', 'RBS.L', 'RBS.DE']",Royal Bank of Scotland Group PLC,13,0.353553,1,0.0669956,0.143219,0.7897850000000001,98,0,0,0,0,0,0,0,2,8,9
RBS.L,2007-01-02,2007-01-02 00:26:30+00:00,2007-01-02 00:26:30+00:00,c91f788545361103,PRESS DIGEST - British business - Jan 2,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",4733,5,PRESS DIGEST,False,26,795,"['RBS', 'RBS.L', 'RBS.DE']",Royal Bank of Scotland Group PLC,13,0.353553,1,0.0669956,0.143219,0.7897850000000001,98,0,0,0,0,0,0,0,2,8,9
RBS.DE,2007-01-02,2007-01-02 00:26:30+00:00,2007-01-02 00:26:30+00:00,c91f788545361103,PRESS DIGEST - British business - Jan 2,3,1,RTRS,"{'GB', 'RTRS', 'PRESS', 'LEN'}","{'M', 'U', 'PGE', 'PMF', 'EMK', 'DNP', 'SOF', 'C', 'T', 'E', 'D', 'MTL', 'G', 'PSC', 'GRO', 'O', 'OIL', 'RNP', 'UKI'}",4733,5,PRESS DIGEST,False,26,795,"['RBS', 'RBS.L', 'RBS.DE']",Royal Bank of Scotland Group PLC,13,0.353553,1,0.0669956,0.143219,0.7897850000000001,98,0,0,0,0,0,0,0,2,8,9
2332.HK,2007-01-02,2007-01-02 00:37:42+00:00,2007-01-02 00:37:42+00:00,6926b6149bb83c6b,"PRESS DIGEST-Financial Times, Wall St Journal Asia editions",3,1,RTRS,"{'JP', 'STL', 'CRU', 'TEL', 'HK', 'IN', 'CN', 'RTRS', 'ENR', 'PRESS', 'LEN', 'ASIA', 'AUT'}","{'SNI', 'M', 'AUF', 'DNP', 'IF', 'J', 'T', 'E', 'D', 'Z', 'SNS', 'G', 'ND', 'PSC', 'SI', 'PHD', 'RNP', 'AUP'}",1892,2,PRESS DIGEST,False,13,339,"['2332.HK', 'HTX.N', '2332.DE']",Hutchison Telecommunications International Ltd,5,0.218218,1,0.220342,0.281998,0.49766000000000005,102,0,0,0,0,1,0,0,1,22,26
HTX.N,2007-01-02,2007-01-02 00:37:42+00:00,2007-01-02 00:37:42+00:00,6926b6149bb83c6b,"PRESS DIGEST-Financial Times, Wall St Journal Asia editions",3,1,RTRS,"{'JP', 'STL', 'CRU', 'TEL', 'HK', 'IN', 'CN', 'RTRS', 'ENR', 'PRESS', 'LEN', 'ASIA', 'AUT'}","{'SNI', 'M', 'AUF', 'DNP', 'IF', 'J', 'T', 'E', 'D', 'Z', 'SNS', 'G', 'ND', 'PSC', 'SI', 'PHD', 'RNP', 'AUP'}",1892,2,PRESS DIGEST,False,13,339,"['2332.HK', 'HTX.N', '2332.DE']",Hutchison Telecommunications International Ltd,5,0.218218,1,0.220342,0.281998,0.49766000000000005,102,0,0,0,0,1,0,0,1,22,26
2332.DE,2007-01-02,2007-01-02 00:37:42+00:00,2007-01-02 00:37:42+00:00,6926b6149bb83c6b,"PRESS DIGEST-Financial Times, Wall St Journal Asia editions",3,1,RTRS,"{'JP', 'STL', 'CRU', 'TEL', 'HK', 'IN', 'CN', 'RTRS', 'ENR', 'PRESS', 'LEN', 'ASIA', 'AUT'}","{'SNI', 'M', 'AUF', 'DNP', 'IF', 'J', 'T', 'E', 'D', 'Z', 'SNS', 'G', 'ND', 'PSC', 'SI', 'PHD', 'RNP', 'AUP'}",1892,2,PRESS DIGEST,False,13,339,"['2332.HK', 'HTX.N', '2332.DE']",Hutchison Telecommunications International Ltd,5,0.218218,1,0.220342,0.281998,0.49766000000000005,102,0,0,0,0,1,0,0,1,22,26
ISAT.JK,2007-01-02,2007-01-02 00:41:43+00:00,2007-01-02 00:41:43+00:00,0e1d1922d75eca97,PRESS DIGEST-Indonesian Business News - Jan 2,3,1,RTRS,"{'ID', 'TEL', 'RTRS', 'ENR', 'LEN', 'EMRG', 'FUND', 'ASIA'}","{'M', 'PGE', 'DNP', 'IF', 'PTD', 'T', 'E', 'D', 'G', 'PSC', 'RNP'}",1363,1,PRESS DIGEST,False,14,264,"['ISAT.JK', 'IIT.N']",Indosat Tbk PT,11,0.5,1,0.108251,0.382327,0.509422,97,0,0,0,0,0,0,0,0,0,1
IIT.N,2007-01-02,2007-01-02 00:41:43+00:00,2007-01-02 00:41:43+00:00,0e1d1922d75eca97,PRESS DIGEST-Indonesian Business News - Jan 2,3,1,RTRS,"{'ID', 'TEL', 'RTRS', 'ENR', 'LEN', 'EMRG', 'FUND', 'ASIA'}","{'M', 'PGE', 'DNP', 'IF', 'PTD', 'T', 'E', 'D', 'G', 'PSC', 'RNP'}",1363,1,PRESS DIGEST,False,14,264,"['ISAT.JK', 'IIT.N']",Indosat Tbk PT,11,0.5,1,0.108251,0.382327,0.509422,97,0,0,0,0,0,0,0,0,0,1
TSM.N,2007-01-02,2007-01-02 01:06:07+00:00,2007-01-02 01:01:25+00:00,986e5aa4f946c8f2,"Taiwan stocks open up, techs gain on China opening",3,1,RTRS,"{'STX', 'TW', 'RTRS', 'LEN', 'EMRG', 'HOT', 'ASIA'}","{'M', 'Z', 'E', 'D', 'MF', 'PSC'}",2639,1,,True,74,555,"['TSM.N', '2330.TW']",Taiwan Semiconductor Manufacturing Co Ltd,4,0.123091,0,0.013978200000000001,0.799158,0.186864,43,0,0,0,0,1,2,2,2,7,14
2330.TW,2007-01-02,2007-01-02 01:06:07+00:00,2007-01-02 01:01:25+00:00,986e5aa4f946c8f2,"Taiwan stocks open up, techs gain on China opening",3,1,RTRS,"{'STX', 'TW', 'RTRS', 'LEN', 'EMRG', 'HOT', 'ASIA'}","{'M', 'Z', 'E', 'D', 'MF', 'PSC'}",2639,1,,True,74,555,"['TSM.N', '2330.TW']",Taiwan Semiconductor Manufacturing Co Ltd,4,0.123091,0,0.013978200000000001,0.799158,0.186864,43,0,0,0,0,1,2,2,2,7,14
015760.KS,2007-01-02,2007-01-02 01:35:31+00:00,2007-01-02 01:35:31+00:00,bba75171c13cbf8f,Korea Hot Stocks-KEPCO up on S. Korea tariff hike,3,1,RTRS,"{'RET', 'ELG', 'DIV', 'RTRS', 'ENR', 'LEN', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'E', 'MF', 'PSC', 'O', 'OIL'}",875,1,,True,6,180,"['015760.KS', 'KEP.N']",Korea Electric Power Corp,1,1.0,1,0.027517000000000003,0.222383,0.7501,180,0,0,0,0,0,0,0,0,4,4
KEP.N,2007-01-02,2007-01-02 01:35:31+00:00,2007-01-02 01:35:31+00:00,bba75171c13cbf8f,Korea Hot Stocks-KEPCO up on S. Korea tariff hike,3,1,RTRS,"{'RET', 'ELG', 'DIV', 'RTRS', 'ENR', 'LEN', 'EMRG', 'KR', 'HOT', 'ASIA', 'AUT'}","{'E', 'MF', 'PSC', 'O', 'OIL'}",875,1,,True,6,180,"['015760.KS', 'KEP.N']",Korea Electric Power Corp,1,1.0,1,0.027517000000000003,0.222383,0.7501,180,0,0,0,0,0,0,0,0,4,4
